a,b,c
1.034001621412717231e+00,4.202403195405644887e+00,4.000000000000000000e+00
1.026081909188121921e+00,3.892121031978605927e+00,4.000000000000000000e+00
1.104209633149474401e+00,3.970164110741708274e+00,4.000000000000000000e+00
1.036026916400333509e+00,4.211095799072571921e+00,4.000000000000000000e+00
8.992902785265792787e-01,3.934757546889261715e+00,4.000000000000000000e+00
9.810468918791607207e-01,4.056981906535448879e+00,4.000000000000000000e+00
1.066035942045009177e+00,3.933062588832395789e+00,4.000000000000000000e+00
1.113701039635662582e+00,3.606455443342397427e+00,4.000000000000000000e+00
1.182290518809340440e+00,4.231205773564156836e+00,4.000000000000000000e+00
9.056344640043985095e-01,4.149477719205867388e+00,4.000000000000000000e+00
9.545252106118621294e-01,3.373229684747289348e+00,4.000000000000000000e+00
9.737165257871607249e-01,4.072280503748880953e+00,4.000000000000000000e+00
9.856319532095693114e-01,3.681876259376271943e+00,4.000000000000000000e+00
9.519344746860541884e-01,4.029080858742612570e+00,4.000000000000000000e+00
1.036938277854735357e+00,4.009387158656360306e+00,4.000000000000000000e+00
9.505935229616637727e-01,4.520835957437474129e+00,4.000000000000000000e+00
9.909239171152465220e-01,4.322920787116026453e+00,4.000000000000000000e+00
9.797803440971190048e-01,4.001506797775961743e+00,4.000000000000000000e+00
1.084283766790371084e+00,3.650113680653628734e+00,4.000000000000000000e+00
8.709019244239094570e-01,4.447502390254271631e+00,4.000000000000000000e+00
8.743026486857220503e-01,4.414055877778181092e+00,4.000000000000000000e+00
1.130969295589811408e+00,3.793806009631110143e+00,4.000000000000000000e+00
9.588762425859040928e-01,4.079512169670871380e+00,4.000000000000000000e+00
1.113075587887183637e+00,4.570811836166114084e+00,4.000000000000000000e+00
9.004087908144589036e-01,3.699872226541208509e+00,4.000000000000000000e+00
9.517563692100167172e-01,3.874219888297580905e+00,4.000000000000000000e+00
8.480844145490413766e-01,4.495151879561301911e+00,4.000000000000000000e+00
1.091811107224625932e+00,3.687524165794047182e+00,4.000000000000000000e+00
9.723566824075824400e-01,4.134474530711415241e+00,4.000000000000000000e+00
9.749675390894965155e-01,4.146544633704447591e+00,4.000000000000000000e+00
1.107456133082511895e+00,4.185763980599703338e+00,4.000000000000000000e+00
9.553483687210418962e-01,4.239722600090841453e+00,4.000000000000000000e+00
9.804599733197522093e-01,3.867113965613843796e+00,4.000000000000000000e+00
1.057514032284594396e+00,3.748851907793647520e+00,4.000000000000000000e+00
1.064310283742780472e+00,3.227349268237608371e+00,4.000000000000000000e+00
1.044585876444326100e+00,3.892367106564363244e+00,4.000000000000000000e+00
1.016060222581471439e+00,3.338555031073494828e+00,4.000000000000000000e+00
9.799396812839462623e-01,3.782541521842246013e+00,4.000000000000000000e+00
9.082605872884884635e-01,4.354153669689533324e+00,4.000000000000000000e+00
1.075343157274101680e+00,4.154922959107873126e+00,4.000000000000000000e+00
7.548406130437446127e-01,4.132693821436098425e+00,4.000000000000000000e+00
1.054292725568783728e+00,3.737726696557567063e+00,4.000000000000000000e+00
1.116927429081243428e+00,3.851374886266636377e+00,4.000000000000000000e+00
1.008097135386020415e+00,3.886781273303760109e+00,4.000000000000000000e+00
8.724630935895362205e-01,4.087293088670716834e+00,4.000000000000000000e+00
8.527931017298403527e-01,4.096063511249790068e+00,4.000000000000000000e+00
1.189411054167163861e+00,3.816264999770375255e+00,4.000000000000000000e+00
1.260887882729997633e+00,3.843200356321306632e+00,4.000000000000000000e+00
8.994352897063335739e-01,4.346231373723242974e+00,4.000000000000000000e+00
1.057593349102847302e+00,3.430592053817009379e+00,4.000000000000000000e+00
9.820009456536401560e-01,4.387344216710815203e+00,4.000000000000000000e+00
9.452775950619585199e-01,3.028276495916678801e+00,4.000000000000000000e+00
8.825476396872504736e-01,4.111775655464825263e+00,4.000000000000000000e+00
8.984557124660107474e-01,3.744156364913673318e+00,4.000000000000000000e+00
1.046831321503398415e+00,3.898692291306613988e+00,4.000000000000000000e+00
9.272391384642715284e-01,4.510391442195516021e+00,4.000000000000000000e+00
1.027729778011959860e+00,3.789062769593104729e+00,4.000000000000000000e+00
9.505816942197762298e-01,3.470070873345557860e+00,4.000000000000000000e+00
9.462140545710130413e-01,4.151673022902617305e+00,4.000000000000000000e+00
9.385743739584566647e-01,3.643189895631607556e+00,4.000000000000000000e+00
1.011973061880498959e+00,4.035610000980198286e+00,4.000000000000000000e+00
1.181953919262778152e+00,3.771144508867148470e+00,4.000000000000000000e+00
9.244095288633524810e-01,3.845680662268017080e+00,4.000000000000000000e+00
9.909211743567091224e-01,4.389676652094808951e+00,4.000000000000000000e+00
1.262090983154945611e+00,4.169345490349078531e+00,4.000000000000000000e+00
9.522340292494844149e-01,4.506824998165158469e+00,4.000000000000000000e+00
1.068496675920313832e+00,3.563862702531638060e+00,4.000000000000000000e+00
1.265751074257464914e+00,5.037761286959600682e+00,4.000000000000000000e+00
9.280468889360178331e-01,3.600691474448399987e+00,4.000000000000000000e+00
8.980790683858879131e-01,3.910085199253218402e+00,4.000000000000000000e+00
1.068441288892816976e+00,3.801445513312206703e+00,4.000000000000000000e+00
1.038597164068989942e+00,3.982808362381943468e+00,4.000000000000000000e+00
9.482287558119721904e-01,4.017836874130114921e+00,4.000000000000000000e+00
8.685541834464155508e-01,3.518954595755459547e+00,4.000000000000000000e+00
9.077946074333037574e-01,3.969297518934754798e+00,4.000000000000000000e+00
1.104217356861783461e+00,4.192439495455252185e+00,4.000000000000000000e+00
1.018706209915872352e+00,4.286539777760674852e+00,4.000000000000000000e+00
1.088339574728446335e+00,3.773960121206024532e+00,4.000000000000000000e+00
1.039036454202639570e+00,4.325262802114734129e+00,4.000000000000000000e+00
9.774365030148052247e-01,3.381788845528867604e+00,4.000000000000000000e+00
9.671363935776111642e-01,4.444182136284720919e+00,4.000000000000000000e+00
8.674841481399333531e-01,3.859160833471751317e+00,4.000000000000000000e+00
8.251917846612089047e-01,3.759898738226691073e+00,4.000000000000000000e+00
9.797770409348866005e-01,4.115913140644760659e+00,4.000000000000000000e+00
1.012787388906657648e+00,4.070981694681734986e+00,4.000000000000000000e+00
1.034079793073595432e+00,4.454678316768307944e+00,4.000000000000000000e+00
8.780284945435928856e-01,3.423990456721426323e+00,4.000000000000000000e+00
1.135076266841654302e+00,4.128330955223884935e+00,4.000000000000000000e+00
1.076144305083888808e+00,4.152224626715367073e+00,4.000000000000000000e+00
8.541791895022343706e-01,3.952784585981664378e+00,4.000000000000000000e+00
1.009653765676090442e+00,4.180982287567274192e+00,4.000000000000000000e+00
8.126343930020536455e-01,4.078971628855073028e+00,4.000000000000000000e+00
1.042406814043610908e+00,4.586355061818293777e+00,4.000000000000000000e+00
9.813842102519634292e-01,3.930125893916489588e+00,4.000000000000000000e+00
8.972592812916078131e-01,3.553608480790082513e+00,4.000000000000000000e+00
8.617640098374073077e-01,3.632812504267782128e+00,4.000000000000000000e+00
9.197796542836285116e-01,3.750546920802777073e+00,4.000000000000000000e+00
9.614254152692836008e-01,3.359516081832492951e+00,4.000000000000000000e+00
1.029057078841775441e+00,4.436464695838002292e+00,4.000000000000000000e+00
9.727301150870366619e-01,4.054041025914442820e+00,4.000000000000000000e+00
9.939662532723537725e-01,3.724666988374901067e+00,4.000000000000000000e+00
7.959825664355734132e-01,4.299867550294183438e+00,4.000000000000000000e+00
1.048574365894071825e+00,4.312620822471950000e+00,4.000000000000000000e+00
9.032173276064220380e-01,4.432193878623706951e+00,4.000000000000000000e+00
1.062677039720764993e+00,3.709593747923023876e+00,4.000000000000000000e+00
1.169591741363673387e+00,3.435696784145397586e+00,4.000000000000000000e+00
9.860255267072363106e-01,4.551694338451261146e+00,4.000000000000000000e+00
9.589058456618160253e-01,4.276713183802010931e+00,4.000000000000000000e+00
8.531096636663615396e-01,3.919545833073319496e+00,4.000000000000000000e+00
9.394965877304223278e-01,4.370984801957415122e+00,4.000000000000000000e+00
1.062116752603105674e+00,3.689931075497960844e+00,4.000000000000000000e+00
1.089595299539148687e+00,3.762282580259234344e+00,4.000000000000000000e+00
1.064361106368324705e+00,4.343010814971858480e+00,4.000000000000000000e+00
1.145623975809311190e+00,3.385159339297213243e+00,4.000000000000000000e+00
1.131417821389726130e+00,4.179614756455145574e+00,4.000000000000000000e+00
1.117738079249388283e+00,3.363790519322318762e+00,4.000000000000000000e+00
7.518446669915832548e-01,3.762389603701922880e+00,4.000000000000000000e+00
8.747976026054506971e-01,4.395537531739645232e+00,4.000000000000000000e+00
9.039871378966682913e-01,4.264205188216256381e+00,4.000000000000000000e+00
8.713839674318285544e-01,4.205940544890645505e+00,4.000000000000000000e+00
9.728483618580417991e-01,4.107748817885948256e+00,4.000000000000000000e+00
9.665508978906873772e-01,4.448687985965824154e+00,4.000000000000000000e+00
1.097589919539960324e+00,3.817750844209181427e+00,4.000000000000000000e+00
9.905770906347682869e-01,3.784736792828752083e+00,4.000000000000000000e+00
1.001775816271485375e+00,3.393949517958335438e+00,4.000000000000000000e+00
9.320682284197346901e-01,4.022223036684909658e+00,4.000000000000000000e+00
1.028314332482585414e+00,3.998611813524734604e+00,4.000000000000000000e+00
1.157931290434457194e+00,3.837163463380856676e+00,4.000000000000000000e+00
1.167185645562706542e+00,3.776700151811238193e+00,4.000000000000000000e+00
9.557366836619837214e-01,3.953878805201691993e+00,4.000000000000000000e+00
1.239960881164142936e+00,3.931099399526079008e+00,4.000000000000000000e+00
7.521975233191944277e-01,3.949237182896429665e+00,4.000000000000000000e+00
8.696930255234596174e-01,3.774455590276680983e+00,4.000000000000000000e+00
1.065080131311399336e+00,3.971614849819237847e+00,4.000000000000000000e+00
8.416303771798975264e-01,3.967903191051572520e+00,4.000000000000000000e+00
1.002665816108254226e+00,4.388660971095171170e+00,4.000000000000000000e+00
1.083574766867098305e+00,4.208071019723017336e+00,4.000000000000000000e+00
9.469917878450397897e-01,3.944906239916403212e+00,4.000000000000000000e+00
1.046182124062235097e+00,4.392709526685212751e+00,4.000000000000000000e+00
8.754266693862562398e-01,3.467680815715566300e+00,4.000000000000000000e+00
1.102769348130444804e+00,3.303025981313775006e+00,4.000000000000000000e+00
9.947420522794580000e-01,4.199842671736541355e+00,4.000000000000000000e+00
8.591053584770351748e-01,3.199260202729170111e+00,4.000000000000000000e+00
9.656104486733634307e-01,3.688791394248203126e+00,4.000000000000000000e+00
7.479669482657680391e-01,4.095527747527480500e+00,4.000000000000000000e+00
1.008522574248010395e+00,4.061649815226437532e+00,4.000000000000000000e+00
8.367968756599815094e-01,3.684533284881781334e+00,4.000000000000000000e+00
1.082350267178570080e+00,4.424042702129498572e+00,4.000000000000000000e+00
8.932775282935432326e-01,4.277060454768430553e+00,4.000000000000000000e+00
1.005355830457203670e+00,4.236764995555798663e+00,4.000000000000000000e+00
1.028441778311578680e+00,4.095536457616716142e+00,4.000000000000000000e+00
1.186767820668469309e+00,3.866366787707483432e+00,4.000000000000000000e+00
1.126383740360547003e+00,4.368907046394212124e+00,4.000000000000000000e+00
9.954532892221606977e-01,3.847407442290631696e+00,4.000000000000000000e+00
1.123701615562578748e+00,3.517268171303124635e+00,4.000000000000000000e+00
9.676391659384265820e-01,3.850832171094352496e+00,4.000000000000000000e+00
1.019425135940373872e+00,4.187223939660227323e+00,4.000000000000000000e+00
8.544690486926869166e-01,3.576774263806237641e+00,4.000000000000000000e+00
1.097400029966526080e+00,4.337738213817335264e+00,4.000000000000000000e+00
1.088696613064154439e+00,4.319991716773567525e+00,4.000000000000000000e+00
9.921809603109306153e-01,4.468542156321103853e+00,4.000000000000000000e+00
1.052776463463397594e+00,3.919855150883055916e+00,4.000000000000000000e+00
9.379955691132303430e-01,4.279993743287658248e+00,4.000000000000000000e+00
1.024705095343565686e+00,3.630961990585213961e+00,4.000000000000000000e+00
8.800480177038433327e-01,3.428298801254716199e+00,4.000000000000000000e+00
1.023639729925613029e+00,4.016389431578486935e+00,4.000000000000000000e+00
9.986386775904783075e-01,3.679024363748902626e+00,4.000000000000000000e+00
9.301827137040271642e-01,3.906809628691524594e+00,4.000000000000000000e+00
8.671562749669624592e-01,4.227412666234745764e+00,4.000000000000000000e+00
1.035429593159786332e+00,4.027972397662667348e+00,4.000000000000000000e+00
1.051864175761924702e+00,4.100849022942778532e+00,4.000000000000000000e+00
1.360197777673743058e+00,3.668049278351454223e+00,4.000000000000000000e+00
1.014586011460419934e+00,4.170047057139329993e+00,4.000000000000000000e+00
1.046603544289484766e+00,4.149346228224811028e+00,4.000000000000000000e+00
9.770534493382800889e-01,3.997736416491895373e+00,4.000000000000000000e+00
8.705067066363384454e-01,3.407449763190150360e+00,4.000000000000000000e+00
1.003298474294050724e+00,4.213104946942800133e+00,4.000000000000000000e+00
1.077955105819034642e+00,4.030522435925716351e+00,4.000000000000000000e+00
9.011761745759910847e-01,3.793238254695435074e+00,4.000000000000000000e+00
1.064322631101449756e+00,4.081828343332882802e+00,4.000000000000000000e+00
9.578901840293628789e-01,3.519426250313236082e+00,4.000000000000000000e+00
1.035411713823933155e+00,3.776208271182446730e+00,4.000000000000000000e+00
9.983199126590148742e-01,4.293306974590613834e+00,4.000000000000000000e+00
9.755721253556297601e-01,4.350971929883424849e+00,4.000000000000000000e+00
8.940475323396943619e-01,3.797430506419332552e+00,4.000000000000000000e+00
1.110374690015833554e+00,3.882740099188692007e+00,4.000000000000000000e+00
8.595786423495076489e-01,3.793539705552054109e+00,4.000000000000000000e+00
1.144293656079688581e+00,4.293405295660431165e+00,4.000000000000000000e+00
8.715078959147729565e-01,3.333440154257134136e+00,4.000000000000000000e+00
9.447342307907625747e-01,3.791873367236728853e+00,4.000000000000000000e+00
1.044161987027720340e+00,3.762463340109870824e+00,4.000000000000000000e+00
1.231769667391015677e+00,3.858044270155227995e+00,4.000000000000000000e+00
8.263906974109680448e-01,4.018020309805806711e+00,4.000000000000000000e+00
1.001467664325348839e+00,4.607506913618415467e+00,4.000000000000000000e+00
1.114368921670653600e+00,4.256177400433545088e+00,4.000000000000000000e+00
1.182536208137660028e+00,3.822517887348074073e+00,4.000000000000000000e+00
1.036008730463126470e+00,4.316640575447022954e+00,4.000000000000000000e+00
9.142974615410783823e-01,3.501371253880471990e+00,4.000000000000000000e+00
9.004707622606721307e-01,4.191308967015685560e+00,4.000000000000000000e+00
9.289863089901885251e-01,3.721182035891037465e+00,4.000000000000000000e+00
9.794566298951221661e-01,4.282682699786745317e+00,4.000000000000000000e+00
1.067686145500332362e+00,3.721749710077477236e+00,4.000000000000000000e+00
1.055215060555991125e+00,4.790383533099287661e+00,4.000000000000000000e+00
9.812104762778410816e-01,4.089610984052585607e+00,4.000000000000000000e+00
1.141679414859074093e+00,3.999743211021415501e+00,4.000000000000000000e+00
1.009982108556454206e+00,3.825067633347056351e+00,4.000000000000000000e+00
1.016208558580888655e+00,3.993587783144045389e+00,4.000000000000000000e+00
8.770259751071614041e-01,3.864868203851382855e+00,4.000000000000000000e+00
1.067039815846533068e+00,3.971561606084451412e+00,4.000000000000000000e+00
1.217735209086469927e+00,4.128722875124843483e+00,4.000000000000000000e+00
1.182765483840392040e+00,4.378071263636011956e+00,4.000000000000000000e+00
1.146922372694837877e+00,3.214369603883860282e+00,4.000000000000000000e+00
1.223768176269763863e+00,4.290369472614968593e+00,4.000000000000000000e+00
9.747735220486446472e-01,4.015719055070232635e+00,4.000000000000000000e+00
8.733259756345923552e-01,4.173407404063500969e+00,4.000000000000000000e+00
1.086132208938837662e+00,4.406453595829193937e+00,4.000000000000000000e+00
8.490375928165501129e-01,3.686261918563045192e+00,4.000000000000000000e+00
9.009670213506315584e-01,4.785638488549530223e+00,4.000000000000000000e+00
1.011442396995450466e+00,3.972159882237821460e+00,4.000000000000000000e+00
9.437224872200908887e-01,3.906848812427182516e+00,4.000000000000000000e+00
1.029481913673467641e+00,4.180899552280426867e+00,4.000000000000000000e+00
9.855785671657893987e-01,4.225188552411660581e+00,4.000000000000000000e+00
1.067436592916890969e+00,3.289260721915187258e+00,4.000000000000000000e+00
1.037117386814096376e+00,4.006092342691681019e+00,4.000000000000000000e+00
1.200123298733315025e+00,4.324560222501304452e+00,4.000000000000000000e+00
9.298172010228158424e-01,4.189854851203143937e+00,4.000000000000000000e+00
9.721061799424021155e-01,4.081981797396490919e+00,4.000000000000000000e+00
1.064749207411143539e+00,3.381847574825338043e+00,4.000000000000000000e+00
1.025135827862230231e+00,3.822196785409634145e+00,4.000000000000000000e+00
1.144330900699187525e+00,3.969946686962253946e+00,4.000000000000000000e+00
8.234851426637905814e-01,3.808236121923969542e+00,4.000000000000000000e+00
1.038306029076284442e+00,3.207621578251385053e+00,4.000000000000000000e+00
1.109856745229835795e+00,4.447148257185989273e+00,4.000000000000000000e+00
9.154258761890670115e-01,4.524836303299518470e+00,4.000000000000000000e+00
8.661210534856557119e-01,3.451740764578036469e+00,4.000000000000000000e+00
1.058865672965711324e+00,3.749900893324056295e+00,4.000000000000000000e+00
1.077031588623020397e+00,3.552075532637206656e+00,4.000000000000000000e+00
9.483554191693818192e-01,3.811536203931589650e+00,4.000000000000000000e+00
8.847306035638455857e-01,4.128756208580662168e+00,4.000000000000000000e+00
1.059751243631902540e+00,4.152173361138471464e+00,4.000000000000000000e+00
1.007149024551019512e+00,4.257881461892610631e+00,4.000000000000000000e+00
8.950720402399467979e-01,4.145106360384116506e+00,4.000000000000000000e+00
1.044261877051802623e+00,4.084534147308122698e+00,4.000000000000000000e+00
1.011635356525449225e+00,4.029955240491596591e+00,4.000000000000000000e+00
9.962746080436470919e-01,4.111206885201626804e+00,4.000000000000000000e+00
8.799560750717436708e-01,3.201204017508261224e+00,4.000000000000000000e+00
1.117494575279138758e+00,4.771501349457039076e+00,4.000000000000000000e+00
1.035019993023765128e+00,3.677257646600808894e+00,4.000000000000000000e+00
9.860742999983143076e-01,3.716086812665814421e+00,4.000000000000000000e+00
8.897897364732193504e-01,4.228513708887835065e+00,4.000000000000000000e+00
1.111669662685164539e+00,4.029977638085719960e+00,4.000000000000000000e+00
1.091700365246184745e+00,4.115879609520709081e+00,4.000000000000000000e+00
1.115537771536134759e+00,3.477847933195982399e+00,4.000000000000000000e+00
1.054533965368704029e+00,4.483150335622633875e+00,4.000000000000000000e+00
9.314666900881680700e-01,4.095010171266988408e+00,4.000000000000000000e+00
9.392790109592593639e-01,4.400061803850241482e+00,4.000000000000000000e+00
9.981295886587194799e-01,4.496698350106976605e+00,4.000000000000000000e+00
1.057010384203373565e+00,4.075648935243414428e+00,4.000000000000000000e+00
1.001342479052777623e+00,4.454092526751551873e+00,4.000000000000000000e+00
1.171599027527367554e+00,3.330740302436881795e+00,4.000000000000000000e+00
9.909707340899207573e-01,4.186142414959495461e+00,4.000000000000000000e+00
1.025206031265306628e+00,3.266042397132715713e+00,4.000000000000000000e+00
1.009173743222725683e+00,4.322784375326099493e+00,4.000000000000000000e+00
1.057411883478433401e+00,4.161594549773268703e+00,4.000000000000000000e+00
9.090862168295424928e-01,4.040575917181262966e+00,4.000000000000000000e+00
8.687469835450356559e-01,4.516163229202125429e+00,4.000000000000000000e+00
8.966460223451258038e-01,3.954739619982081233e+00,4.000000000000000000e+00
9.831909974593823209e-01,4.108493983001416439e+00,4.000000000000000000e+00
1.135572806445583005e+00,4.370185611676562942e+00,4.000000000000000000e+00
9.581100646723172964e-01,3.666821498151120906e+00,4.000000000000000000e+00
8.283218900634414794e-01,4.326670420193554634e+00,4.000000000000000000e+00
1.067375634593522360e+00,2.981559767004017925e+00,4.000000000000000000e+00
1.041240214870182257e+00,4.571203792009248090e+00,4.000000000000000000e+00
9.618382614960651056e-01,4.584314414011654293e+00,4.000000000000000000e+00
1.115096735846907938e+00,3.665147257274798509e+00,4.000000000000000000e+00
1.085175629822983767e+00,4.661470426788877575e+00,4.000000000000000000e+00
9.124635036391456344e-01,4.397198876859926386e+00,4.000000000000000000e+00
8.567220132091296625e-01,4.254161358170998497e+00,4.000000000000000000e+00
9.611856124499076337e-01,3.435696344530809299e+00,4.000000000000000000e+00
1.111516113921685589e+00,3.217720885526119901e+00,4.000000000000000000e+00
7.927514183401676018e-01,3.726378758917001210e+00,4.000000000000000000e+00
1.127328379353424115e+00,3.489769425509297029e+00,4.000000000000000000e+00
1.092594045445748785e+00,4.437333687304025887e+00,4.000000000000000000e+00
8.974622098225087941e-01,4.421093506899132386e+00,4.000000000000000000e+00
1.058860677010866391e+00,3.869505410117711541e+00,4.000000000000000000e+00
8.467714773144479068e-01,3.970669883783303877e+00,4.000000000000000000e+00
1.021826255569601161e+00,3.342433044211482684e+00,4.000000000000000000e+00
8.928474868325980696e-01,3.336675703168942242e+00,4.000000000000000000e+00
9.925656903561641542e-01,3.831108207973707991e+00,4.000000000000000000e+00
9.616363584158186262e-01,4.154510962818175557e+00,4.000000000000000000e+00
1.031699789711358228e+00,4.062370288637768390e+00,4.000000000000000000e+00
1.096453646627408407e+00,4.322471374525070686e+00,4.000000000000000000e+00
1.133685007058346850e+00,3.956594086107751984e+00,4.000000000000000000e+00
1.072839719375954903e+00,3.464734658612110163e+00,4.000000000000000000e+00
9.939289149345089669e-01,4.042646079760962685e+00,4.000000000000000000e+00
9.506425936859767001e-01,4.026764819288305652e+00,4.000000000000000000e+00
9.406423878682197426e-01,4.220494004636711871e+00,4.000000000000000000e+00
1.088433473452513400e+00,3.548403226403749056e+00,4.000000000000000000e+00
1.171285648893263476e+00,3.755854549851100010e+00,4.000000000000000000e+00
1.080518147070209434e+00,3.338034333048406577e+00,4.000000000000000000e+00
9.177925184489879040e-01,3.419526201712736135e+00,4.000000000000000000e+00
9.773930727548224562e-01,3.778403094381213911e+00,4.000000000000000000e+00
9.560550549104641638e-01,3.945088468739847087e+00,4.000000000000000000e+00
1.136103099514678583e+00,3.975069348675241976e+00,4.000000000000000000e+00
1.082617079524019532e+00,3.544958946785827791e+00,4.000000000000000000e+00
1.037843086073792165e+00,4.147944168368082885e+00,4.000000000000000000e+00
1.241853872890042343e+00,3.732526429222681408e+00,4.000000000000000000e+00
1.114527456030764085e+00,4.366339238616219198e+00,4.000000000000000000e+00
8.417707315689173520e-01,3.593271230205026701e+00,4.000000000000000000e+00
9.055030680364302142e-01,4.291541342482969590e+00,4.000000000000000000e+00
1.125481097696109156e+00,4.477368618977219050e+00,4.000000000000000000e+00
8.765651656973274530e-01,4.086384533624505266e+00,4.000000000000000000e+00
1.035360521750128937e+00,3.733121909184133891e+00,4.000000000000000000e+00
9.455904469589346828e-01,4.031129639349686933e+00,4.000000000000000000e+00
9.081529227022020478e-01,4.254890568862339073e+00,4.000000000000000000e+00
9.067106551051180574e-01,4.320191879321673589e+00,4.000000000000000000e+00
1.058791229071260220e+00,4.259828185439737069e+00,4.000000000000000000e+00
9.978796459591623425e-01,3.693047680119198262e+00,4.000000000000000000e+00
8.735874809866948087e-01,4.191938940705225214e+00,4.000000000000000000e+00
1.020556108240830984e+00,4.042047483955554910e+00,4.000000000000000000e+00
1.171609987581387013e+00,4.364064744062402745e+00,4.000000000000000000e+00
8.658491731931546864e-01,4.514409853605053868e+00,4.000000000000000000e+00
1.113462966914842367e+00,3.943304856866931551e+00,4.000000000000000000e+00
1.135098209641202116e+00,3.928924758417176477e+00,4.000000000000000000e+00
9.760608483196997476e-01,4.339594937296243238e+00,4.000000000000000000e+00
7.268893687662068004e-01,4.067640770690242213e+00,4.000000000000000000e+00
9.615967460588387139e-01,3.844524202324016926e+00,4.000000000000000000e+00
8.040268540110488971e-01,3.603178091198389499e+00,4.000000000000000000e+00
1.042334848723231344e+00,3.491126367155888310e+00,4.000000000000000000e+00
1.124963814973213960e+00,3.313706494004444281e+00,4.000000000000000000e+00
1.088751346942769649e+00,3.725218727472116242e+00,4.000000000000000000e+00
1.066260769910932993e+00,4.003260574766529523e+00,4.000000000000000000e+00
9.768771135957656782e-01,4.119822219891003279e+00,4.000000000000000000e+00
9.421642404354366729e-01,4.238777218211592590e+00,4.000000000000000000e+00
9.700287285143859295e-01,4.107264110113944433e+00,4.000000000000000000e+00
1.047149418611262206e+00,3.911202745781512391e+00,4.000000000000000000e+00
9.856103217166714003e-01,4.929176471558577965e+00,4.000000000000000000e+00
1.014421186852775936e+00,3.622753499476853989e+00,4.000000000000000000e+00
9.800357506195276347e-01,4.277864667834114343e+00,4.000000000000000000e+00
1.109421614315430071e+00,3.933659420146855101e+00,4.000000000000000000e+00
1.082548746763612790e+00,3.692050264137876958e+00,4.000000000000000000e+00
9.991976208158316330e-01,4.281455515526589650e+00,4.000000000000000000e+00
1.051663908220713095e+00,3.561284439848523942e+00,4.000000000000000000e+00
1.000242373752304959e+00,3.640244251351497873e+00,4.000000000000000000e+00
8.714725448111477757e-01,4.572842314189688118e+00,4.000000000000000000e+00
1.039531590759870339e+00,3.935875020522637602e+00,4.000000000000000000e+00
1.155453009662077424e+00,3.828938950819905873e+00,4.000000000000000000e+00
1.242870807938469380e+00,3.954339723183566857e+00,4.000000000000000000e+00
1.128835419681473606e+00,4.521635434929537567e+00,4.000000000000000000e+00
1.090717599237572388e+00,4.047299794096248959e+00,4.000000000000000000e+00
1.112968342250530540e+00,3.476040697415911040e+00,4.000000000000000000e+00
1.120409672047329330e+00,3.912601417389421243e+00,4.000000000000000000e+00
1.019727283193164746e+00,3.466471716653233059e+00,4.000000000000000000e+00
8.857364447918061323e-01,4.108755242907562888e+00,4.000000000000000000e+00
1.143053249004947869e+00,3.828868182043763557e+00,4.000000000000000000e+00
1.084547309971802154e+00,3.212901876707946691e+00,4.000000000000000000e+00
9.419849530471935406e-01,4.043131310116813815e+00,4.000000000000000000e+00
8.942060382336423086e-01,4.285254013961653285e+00,4.000000000000000000e+00
1.157028841862450141e+00,4.623184560859519010e+00,4.000000000000000000e+00
1.028222268708803178e+00,4.299053498265577034e+00,4.000000000000000000e+00
1.074413824032723896e+00,4.614804760495038849e+00,4.000000000000000000e+00
1.110384280162825199e+00,4.192477111078799723e+00,4.000000000000000000e+00
1.110325421871120932e+00,4.023720849792864485e+00,4.000000000000000000e+00
1.085478824690391475e+00,3.632674551990597411e+00,4.000000000000000000e+00
8.013975061429580160e-01,3.861731531520065985e+00,4.000000000000000000e+00
9.741418427807615465e-01,4.475382789272334350e+00,4.000000000000000000e+00
9.250490389273949843e-01,3.936627059135247464e+00,4.000000000000000000e+00
1.108007018352783257e+00,3.662847364682424445e+00,4.000000000000000000e+00
1.010271905414571902e+00,4.286315808593633925e+00,4.000000000000000000e+00
1.109629917079916650e+00,3.985213367083798364e+00,4.000000000000000000e+00
1.000961012178115839e+00,3.141780592521601356e+00,4.000000000000000000e+00
1.084160247617005579e+00,4.140677763290747215e+00,4.000000000000000000e+00
1.086607620386367268e+00,4.819451022500473414e+00,4.000000000000000000e+00
1.154509120919714249e+00,3.932842059972958992e+00,4.000000000000000000e+00
9.410795303464278838e-01,4.405320760700955240e+00,4.000000000000000000e+00
9.620725736105854020e-01,4.105714432583757123e+00,4.000000000000000000e+00
1.161941513739170428e+00,3.607750084756887965e+00,4.000000000000000000e+00
8.600885646375737714e-01,4.073768752159248940e+00,4.000000000000000000e+00
1.075021233914475571e+00,3.919027428875295094e+00,4.000000000000000000e+00
1.041278610538361571e+00,4.353494851175268465e+00,4.000000000000000000e+00
1.040638720532863548e+00,3.955171069028044162e+00,4.000000000000000000e+00
1.001027265754876217e+00,4.330701103966525523e+00,4.000000000000000000e+00
7.365009917002964812e-01,3.961055232703554640e+00,4.000000000000000000e+00
9.718928732114217039e-01,4.212591237642169695e+00,4.000000000000000000e+00
8.329197559510609361e-01,3.775246243650957734e+00,4.000000000000000000e+00
1.061715906464974601e+00,4.664825840479929653e+00,4.000000000000000000e+00
9.762744256044237900e-01,3.940503123939828267e+00,4.000000000000000000e+00
1.030952353276467059e+00,2.921144791591519407e+00,4.000000000000000000e+00
